Standardized_SMILES,CMPD_CHEMBLID,CANONICAL_SMILES,RELATION,STANDARD_VALUE,STANDARD_UNITS,PROTEIN_ACCESSION,PREF_NAME,PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,MOLWEIGHT,ALOGP,PSA,NUM_RO5_VIOLATIONS
CCN(CC)CCOC1=CC=C2NC3=NC=CC(=N3)C3=CC=CC(COC\C=C\COCC1=C2)=C3,CHEMBL2181329,CCN(CC)CCOc1ccc2Nc3nccc(n3)c4cccc(COCC=CCOCc1c2)c4,=,24,nM,O60674,Tyrosine-protein kinase JAK2,21604762,J. Med. Chem.,2011,54,13,4638,474.59,4.78,68.74,0
C[C@H](NC1=CC(=NC(=N1)N1C=NC2=CC=NC=C12)C1=COC=C1)C1=CC=CC=C1,CHEMBL222027,C[C@H](Nc1cc(nc(n1)n2cnc3ccncc23)c4cocc4)c5ccccc5,=,16,nM,O60674,Tyrosine-protein kinase JAK2,16934457,Bioorg. Med. Chem. Lett.,2006,16,21,5633,382.42,4.08,81.66,0
COC1=CC=CC(=C1)C1=CC2=C(NC3=C2C=CC(NC(=O)OC(C)(C)C)=C3)C(=C1)C(N)=O,CHEMBL3646830,COc1cccc(c1)c2cc(C(=O)N)c3[nH]c4cc(NC(=O)OC(C)(C)C)ccc4c3c2,=,160,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,431.48,4.52,106.44,0
NCCCC1=NC2=CC(=CC=C2N1CCN)C(N)=O,CHEMBL3622825,NCCCc1nc2cc(ccc2n1CCN)C(=O)N,=,1600,nM,O60674,Tyrosine-protein kinase JAK2,26351728,J. Med. Chem.,2015,58,18,7596,261.32,-0.41,112.95,0
C[C@H](O)CN1CCN(CC1)C1=CC=C(NC2=NN3C(=CC=C3C3=CC=CC=C3N(C)S(C)(=O)=O)C=N2)C=C1F,CHEMBL1923578,C[C@H](O)CN1CCN(CC1)c2ccc(Nc3ncc4ccc(c5ccccc5N(C)S(=O)(=O)C)n4n3)cc2F,=,1,nM,O60674,Tyrosine-protein kinase JAK2,22041060,Bioorg. Med. Chem. Lett.,2011,21,24,7325,553.65,3.73,114.69,1
CNC(=O)C1=NC=C(C#CC2=CC(=CC=C2C)C(=O)NC2=CC=C(CN3CCN(CCO)CC3)C(=C2)C(F)(F)F)N1C,CHEMBL1784637,CNC(=O)c1ncc(C#Cc2cc(ccc2C)C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(c3)C(F)(F)F)n1C,=,536,nM,O60674,Tyrosine-protein kinase JAK2,21561767,Bioorg. Med. Chem. Lett.,2011,21,12,3743,582.62,3.64,102.73,1
FC1=CC=C2OCC[C@H](N3C(=O)NC4=CN=C(N=C34)N3C=NC4=CC=CC=C34)C2=C1,CHEMBL1081190,Fc1ccc2OCCC(N3C(=O)Nc4cnc(nc34)n5cnc6ccccc56)c2c1,=,83,nM,O60674,Tyrosine-protein kinase JAK2,19836234,Bioorg. Med. Chem. Lett.,2009,19,23,6788,402.38,3.16,85.17,0
O=C(CC#N)NC1=CC=C(C=C1)C1=CC=NC(NC2=CC=C(C=C2)N2CCOCC2)=N1,CHEMBL1078166,O=C(CC#N)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,=,10,nM,O60674,Tyrosine-protein kinase JAK2,19762238,Bioorg. Med. Chem. Lett.,2009,19,20,5887,414.46,3.1,103.16,0
C[C@H](NC1=CC(=NC(=N1)N1C=NC2=CC=NC=C12)C1=CC=CC(=C1)N(C)C)C1=CC=CC=C1,CHEMBL373523,C[C@H](Nc1cc(nc(n1)n2cnc3ccncc23)c4cccc(c4)N(C)C)c5ccccc5,=,167,nM,O60674,Tyrosine-protein kinase JAK2,16934457,Bioorg. Med. Chem. Lett.,2006,16,21,5633,435.52,5.14,71.76,1
OCCN1C\C=C\CCOC2=CC=CC(=C2)C2=CC=NC(NC3=CC=CC(C1)=C3)=N2,CHEMBL1945047,OCCN1C\C=C\CCOc2cccc(c2)c3ccnc(Nc4cccc(C1)c4)n3,=,720,nM,O60674,Tyrosine-protein kinase JAK2,22148278,J. Med. Chem.,2012,55,1,169,402.49,4.19,70.51,0
C[C@H](NC(=O)C1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=CC(F)=CN(C)C1=O)C1CC1,CHEMBL3676098,C[C@H](NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3C4=CC(=CN(C)C4=O)F)C5CC5,=,419,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,424.47,1.21,82.84,0
COC1=CC=C(C=C1)C1=CC=CN2N=C(NC3=CN(N=C3)C3CCOCC3)N=C12,CHEMBL2414537,COc1ccc(cc1)c2cccn3nc(Nc4cnn(c4)C5CCOCC5)nc23,=,86.9,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,390.44,2.69,78.5,0
COC1=CC(NC2=NC3=CC=CC(=C3O2)C2=CC=CC(Cl)=C2)=CC(OC)=C1OC,CHEMBL1081291,COc1cc(Nc2oc3c(cccc3n2)c4cccc(Cl)c4)cc(OC)c1OC,=,440,nM,O60674,Tyrosine-protein kinase JAK2,20138510,Bioorg. Med. Chem. Lett.,2010,20,5,1724,410.85,5.58,65.75,1
N[C@H]1CC[C@@H](CC1)NC1=NC=C(N2C=C(N=C12)C1=CC=C(Cl)C=C1)C(N)=O,CHEMBL2381601,N[C@@H]1CC[C@H](CC1)Nc2ncc(C(=O)N)n3cc(nc23)c4ccc(Cl)cc4,=,13000,nM,O60674,Tyrosine-protein kinase JAK2,23587425,Bioorg. Med. Chem. Lett.,2013,23,10,2863,384.86,2.14,111.33,0
O=C(CC#N)N1CCC[C@@]11CCCN(C1)C1=C2C=CNC2=NC=N1,CHEMBL3689519,O=C(CC#N)N1CCCC12CCCN(C2)c3ncnc4[nH]ccc34,=,4.7,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2013,#N/A,#N/A,#N/A,324.38,1.51,88.91,0
CCC1=CC=C(Cl)C=C1N1C=C(C=C1C(N)=O)C1=CC(N)=NC=N1,CHEMBL3403543,CCc1ccc(Cl)cc1n2cc(cc2C(=O)N)c3cc(N)ncn3,=,8,nM,O60674,Tyrosine-protein kinase JAK2,25882525,Bioorg. Med. Chem.,2015,23,10,2387,341.79,3.57,99.82,0
NCCCN1C(CCN)=NC2=CC(=CC=C12)C(N)=O,CHEMBL3622822,NCCCn1c(CCN)nc2cc(ccc12)C(=O)N,=,2200,nM,O60674,Tyrosine-protein kinase JAK2,26351728,J. Med. Chem.,2015,58,18,7596,261.32,-0.67,112.95,0
COC1=CC=C(C=C1)C1=CC2=C(NC3=C2C=C(C=C3)C(=O)N2CCOCC2)C(=C1)C(N)=O,CHEMBL3622196,COc1ccc(cc1)c2cc(C(=O)N)c3[nH]c4ccc(cc4c3c2)C(=O)N5CCOCC5,=,2,nM,O60674,Tyrosine-protein kinase JAK2,26320619,Bioorg. Med. Chem. Lett.,2015,25,19,4265,429.47,2.93,97.65,0
COC1=CC=C(C=C1F)C1=CC2=C(NC3=C2C=CC(=C3)C(=O)N2CCN(C)CC2)C(=C1)C(N)=O,CHEMBL3646819,COc1ccc(cc1F)c2cc(C(=O)N)c3[nH]c4cc(ccc4c3c2)C(=O)N5CCN(C)CC5,=,6,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,460.5,3.4,91.66,0
CC1=CC(=CC=C1C(=O)N1CCOCC1)C1=CN=C2C=CC=C(C3=CC(F)=C(CN4CCOCC4)C(F)=C3)C2=N1,CHEMBL1093119,Cc1cc(ccc1C(=O)N2CCOCC2)c3cnc4cccc(c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3,=,3.1,nM,O60674,Tyrosine-protein kinase JAK2,20231096,Bioorg. Med. Chem. Lett.,2010,20,8,2609,544.59,4.52,67.79,1
ClC1=CC=CC=C1C(=O)OCN1N=CC(Cl)=C(Cl)C1=O,CHEMBL1543839,ClC1=C(Cl)C(=O)N(COC(=O)c2ccccc2Cl)N=C1,=,1199,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,333.55,2.79,58.97,0
COCCNC(=O)C1=C(NC(=C1)C1=CC=NC(N)=N1)C1=CC(Cl)=CC=C1C,CHEMBL3330110,COCCNC(=O)c1cc([nH]c1c2cc(Cl)ccc2C)c3ccnc(N)n3,=,268,nM,O60674,Tyrosine-protein kinase JAK2,25009002,Bioorg. Med. Chem.,2014,22,17,4998,385.85,3.2,105.92,0
NC(=O)C1=CC(=NC2=C1NC1=C2C=CC(=C1)N1CCOCC1)C1=CC=C(CO)N=C1,CHEMBL3649644,NC(=O)c1cc(nc2c3ccc(cc3[nH]c12)N4CCOCC4)c5ccc(CO)nc5,=,6,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,403.43,1.86,117.36,0
C[C@H](NC1=NC(NC2=NNC(C)=C2)=NC(N2CCN(C)CC2)=C1F)C1=CC=C(F)C=N1,CHEMBL2381987,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)nc(N3CCN(C)CC3)c1F)c4ccc(F)cn4,=,17,nM,O60674,Tyrosine-protein kinase JAK2,23562594,Bioorg. Med. Chem. Lett.,2013,23,10,3105,429.47,3.8,97.89,0
CC1=CC=CC(NC2=C(C=C(S2)C2=CC=CC=C2)C(N)=O)=N1,CHEMBL3234890,Cc1cccc(Nc2sc(cc2C(=O)N)c3ccccc3)n1,=,270,nM,O60674,Tyrosine-protein kinase JAK2,24666646,Bioorg. Med. Chem. Lett.,2014,24,8,1968,309.39,3.65,96.25,0
COC1=CC=CC(\C=N\NC(=O)C2=C(C)C(C(=O)N\N=C\C3=CC=CC(OC)=C3O)=C(C)N2)=C1O,CHEMBL3211859,COc1cccc(\C=N\NC(=O)c2[nH]c(C)c(C(=O)N\N=C\c3cccc(OC)c3O)c2C)c1O,=,6662,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,479.49,3.04,157.63,0
NC(=O)C1=CC(=CC2=C1NC1=C2C=CC(=C1)C1=CC=CN=C1)C1=CC=C(CN2CCOCC2)C(Cl)=C1,CHEMBL3649640,NC(=O)c1cc(cc2c3ccc(cc3[nH]c12)c4cccnc4)c5ccc(CN6CCOCC6)c(Cl)c5,=,133,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,496.99,4.64,84.24,0
FC1=CC=CC2=C1OCC[C@@H]2N1C(=O)NC2=CN=C(N=C12)N1C=NC2=CC=CC=C12,CHEMBL1081378,Fc1cccc2[C@H](CCOc12)N3C(=O)Nc4cnc(nc34)n5cnc6ccccc56,=,7000,nM,O60674,Tyrosine-protein kinase JAK2,19836234,Bioorg. Med. Chem. Lett.,2009,19,23,6788,402.38,3.16,85.17,0
FC1=CC=C2N=CN(C2=C1)C1=NC=C2NC(=O)N([C@@H]3CCOC4=C(F)C=CC=C34)C2=N1,CHEMBL1079593,Fc1ccc2ncn(c3ncc4NC(=O)N([C@@H]5CCOc6c(F)cccc56)c4n3)c2c1,=,26,nM,O60674,Tyrosine-protein kinase JAK2,19836234,Bioorg. Med. Chem. Lett.,2009,19,23,6788,420.37,3.37,85.17,0
C[C@H](NC1=CC=NC(=N1)N1C=NC2=CC=NC=C12)C1=CC=C(F)C=C1,CHEMBL221976,C[C@H](Nc1ccnc(n1)n2cnc3ccncc23)c4ccc(F)cc4,=,8,nM,O60674,Tyrosine-protein kinase JAK2,16934457,Bioorg. Med. Chem. Lett.,2006,16,21,5633,334.35,3.23,68.52,0
C[C@@H](NC(=O)C1=CNC2=NC=C(N=C12)C1CC1)C(=O)N1CCC1,CHEMBL2325911,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(=O)N4CCC4,=,345.4,nM,O60674,Tyrosine-protein kinase JAK2,23214979,J. Med. Chem.,2013,56,1,345,313.35,0.33,90.97,0
CC1=NC(=C(Br)N1CC1=CC=C(Cl)C(Cl)=C1)[N+]([O-])=O,CHEMBL1520801,Cc1nc(c(Br)n1Cc2ccc(Cl)c(Cl)c2)[N+](=O)[O-],=,8441,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,365.01,4.1,63.64,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C3CN(CCC3=N2)C2=CC(NC(=O)C3=CC=CC(=C3)C(F)(F)F)=CC=C2Cl)C=C1,CHEMBL3658123,CN1CCN(CC1)c2ccc(Nc3ncc4CN(CCc4n3)c5cc(NC(=O)c6cccc(c6)C(F)(F)F)ccc5Cl)cc2,=,8.8,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2015,#N/A,#N/A,#N/A,622.08,6.6,76.63,2
CC(C)NC1=CC(=NC=N1)C1=C2N=CC=CN2N=C1N,CHEMBL568790,CC(C)Nc1cc(ncn1)c2c(N)nn3cccnc23,=,20,nM,O60674,Tyrosine-protein kinase JAK2,19857967,Bioorg. Med. Chem. Lett.,2009,19,23,6529,269.31,1.14,94.02,0
COC1=CC=CC(NC(=O)C2=CN=C(N3CCN(CC3)C3=CC=CC=C3OC)C(=C2)[N+]([O-])=O)=C1,CHEMBL3398129,COc1cccc(NC(=O)c2cnc(N3CCN(CC3)c4ccccc4OC)c(c2)[N+](=O)[O-])c1,=,9500,nM,O60674,Tyrosine-protein kinase JAK2,25650310,Bioorg. Med. Chem.,2015,23,5,985,463.49,3.66,112.75,0
CC1=CC=CC=C1S(=O)(=O)NC1=CN=C(N2CCCCC2)C(=C1)C(O)=O,CHEMBL3398138,Cc1ccccc1S(=O)(=O)Nc2cnc(N3CCCCC3)c(c2)C(=O)O,=,6900,nM,O60674,Tyrosine-protein kinase JAK2,25650310,Bioorg. Med. Chem.,2015,23,5,985,375.44,2.9,107.98,0
CN1CCN(CC1)C1=CC=C(NC2=NN3C(C=CC=C3C3=CC=C(C=C3)S(C)(=O)=O)=N2)C=C1,CHEMBL2414547,CN1CCN(CC1)c2ccc(Nc3nc4cccc(c5ccc(cc5)S(=O)(=O)C)n4n3)cc2,=,32.9,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,462.57,4.29,91.22,0
C[C@H](NC1=C(C=C2C(=O)N=CC=C2N1)C1=CC=CC=N1)C(C)(C)C,CHEMBL1290196,CC(Nc1nc2C=CNC(=O)c2cc1c3ccccn3)C(C)(C)C,=,630,nM,O60674,Tyrosine-protein kinase JAK2,21044843,Bioorg. Med. Chem. Lett.,2010,20,24,7421,322.4,2.99,66.91,0
NC(=O)C1=CC(=CC2=C1NC1=C2C=C(C=C1)C(=O)N1CCO[C@@H](CO)C1)C1=CC=CC(Cl)=C1,CHEMBL3646838,NC(=O)c1cc(cc2c3cc(ccc3[nH]c12)C(=O)N4CCOC(CO)C4)c5cccc(Cl)c5,=,1,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,463.91,3.1,108.65,0
NC(=O)C1=CC(=NC2=C1NC1=C2C=CC(=C1)N1CCNCC1)C1=CC=CC(=C1)C(F)(F)F,CHEMBL3649610,NC(=O)c1cc(nc2c3ccc(cc3[nH]c12)N4CCNCC4)c5cccc(c5)C(F)(F)F,=,6,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,439.43,4.08,87.04,0
COC1=CC(=CC(OC)=C1OC)C1=CN=C2C=CC=C(C3=CC=C(CN4CCOCC4)C=C3C)C2=N1,CHEMBL1089813,COc1cc(cc(OC)c1OC)c2cnc3cccc(c4ccc(CN5CCOCC5)cc4C)c3n2,=,685,nM,O60674,Tyrosine-protein kinase JAK2,20231096,Bioorg. Med. Chem. Lett.,2010,20,8,2609,485.57,4.96,65.94,0
COC1=CC=C(C=C1OC)C1=CC2=C(NC3=C2C=C(C=C3)C(=O)N2CCOCC2)C(=C1)C(N)=O,CHEMBL3646836,COc1ccc(cc1OC)c2cc(C(=O)N)c3[nH]c4ccc(cc4c3c2)C(=O)N5CCOCC5,=,6,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,459.49,2.91,106.88,0
C[C@H](NC(=O)C1=CNC2=NC=C(N=C12)C1CC1)C1CCCCC1,CHEMBL2325907,C[C@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C4CCCCC4,=,355.2,nM,O60674,Tyrosine-protein kinase JAK2,23214979,J. Med. Chem.,2013,56,1,345,312.41,3.26,70.67,0
COC1=CC=C2N=C(C)C=C(SC3=NC4=CC=CC=C4S3)C2=C1,CHEMBL1533676,COc1ccc2nc(C)cc(Sc3nc4ccccc4s3)c2c1,=,6962,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,338.45,5.03,88.55,1
CC1=CC(NC2=NC(=NN3C=CC=C23)N2CCN(CC2)C(=O)CC2=CC=C(F)C=C2)=NN1,CHEMBL1682384,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)Cc5ccc(F)cc5)n[nH]1,=,0.9,nM,O60674,Tyrosine-protein kinase JAK2,21282055,Bioorg. Med. Chem. Lett.,2011,21,5,1425,434.47,3.45,94.45,0
ClC1=CN=C(NC2=CN(CCOCCOCCOCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@H]34)N=C2)N=C1NCC1=CC=CC(NC(=O)C=C)=C1,CHEMBL3601862,Clc1cnc(Nc2cnn(CCOCCOCCOCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@H]34)c2)nc1NCc5cccc(NC(=O)C=C)c5,=,421,nM,O60674,Tyrosine-protein kinase JAK2,26258521,J. Med. Chem.,2015,58,16,6589,771.33,2.86,219.98,3
NC(=O)C1=CN=C(NC2CCCCCC2)C2=C1NC1=C2C=C(F)C=C1,CHEMBL1835025,NC(=O)c1cnc(NC2CCCCCC2)c3c4cc(F)ccc4[nH]c13,=,19,nM,O60674,Tyrosine-protein kinase JAK2,21942426,J. Med. Chem.,2011,54,20,7334,340.39,4.04,83.8,0
FC(F)(F)C1=CC(NC2=NC=CC(=N2)C2=CC=C(C=C2)C(=O)NCC#N)=CC=C1N1CCOCC1,CHEMBL1079121,FC(F)(F)c1cc(Nc2nccc(n2)c3ccc(cc3)C(=O)NCC#N)ccc1N4CCOCC4,=,374,nM,O60674,Tyrosine-protein kinase JAK2,19762238,Bioorg. Med. Chem. Lett.,2009,19,20,5887,482.46,3.8,103.16,0
O=C1NC2=CN=C(N=C2N1C1CCOCC1)N1C=NC2=CC=CC=C12,CHEMBL1087235,O=C1Nc2cnc(nc2N1C3CCOCC3)n4cnc5ccccc45,=,3250,nM,O60674,Tyrosine-protein kinase JAK2,19836234,Bioorg. Med. Chem. Lett.,2009,19,23,6788,336.35,1.32,85.17,0
C[C@@]1(CCC[C@H]1NC1=C(C=NN2C=CC=C12)C(N)=O)C#N,CHEMBL3359926,C[C@@]1(CCC[C@H]1Nc2c(cnn3cccc23)C(=O)N)C#N,=,31,nM,O60674,Tyrosine-protein kinase JAK2,25453808,Bioorg. Med. Chem. Lett.,2014,24,24,5721,283.33,1.26,96.21,0
C[C@H](NC1=CC=C2N=CN(C3=NNC(=C3)C3CC3)C2=N1)C1=NC=C(F)C=N1,CHEMBL2151319,C[C@H](Nc1ccc2ncn(c3cc([nH]n3)C4CC4)c2n1)c5ncc(F)cn5,=,3,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2013,#N/A,#N/A,#N/A,364.38,2.79,97.2,0
CC1=C(C2=CN(N=C2)C2=CC=CC=C2)C(=O)C2=CC=C(O)C(O)=C2O1,CHEMBL1560296,CC1=C(C(=O)c2ccc(O)c(O)c2O1)c3cnn(c3)c4ccccc4,=,2966,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,334.33,3.12,84.58,0
CC(C)OC1=CC(=NN1)N1C=NC2=CC(Cl)=C(N[C@@H](C)C3=CC=C(F)C=N3)N=C12,CHEMBL3659502,CC(C)Oc1cc(n[nH]1)n2cnc3cc(Cl)c(N[C@@H](C)c4ccc(F)cn4)nc23,=,4,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2013,#N/A,#N/A,#N/A,415.85,4.34,93.54,0
CC1=CC(NC2=NC(=NN3C=CC=C23)N2CCN(CC2)C(=O)CC2=CC=CC=C2C)=NN1,CHEMBL1682381,Cc1cc(Nc2nc(nn3cccc23)N4CCN(CC4)C(=O)Cc5ccccc5C)n[nH]1,=,5.3,nM,O60674,Tyrosine-protein kinase JAK2,21282055,Bioorg. Med. Chem. Lett.,2011,21,5,1425,430.51,3.73,94.45,0
CNC(=O)C1=CC=C(NC2=NC3=CC=CC(=C3O2)C2=CC(F)=C(CN3CCOCC3)C(F)=C2)C=C1C,CHEMBL1082022,CNC(=O)c1ccc(Nc2oc3c(cccc3n2)c4cc(F)c(CN5CCOCC5)c(F)c4)cc1C,=,5,nM,O60674,Tyrosine-protein kinase JAK2,20138510,Bioorg. Med. Chem. Lett.,2010,20,5,1724,492.52,4.83,79.63,0
CN1CCC(CC1)NC1=C2C=CNC2=NC=C1C(N)=O,CHEMBL3593762,CN1CCC(CC1)Nc2c(cnc3[nH]ccc23)C(=O)N,=,310,nM,O60674,Tyrosine-protein kinase JAK2,26071372,Bioorg. Med. Chem.,2015,23,15,4871,273.33,0.09,87.04,0
COC1=CC=CC(=C1)C1=CC2=C(NC3=C2C=CC(=C3)C(=O)N2CCN(CC3=CC=CN=C3)CC2)C(=C1)C(N)=O,CHEMBL3646821,COc1cccc(c1)c2cc(C(=O)N)c3[nH]c4cc(ccc4c3c2)C(=O)N5CCN(Cc6cccnc6)CC5,=,6,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,519.59,3.63,104.55,1
NC(=O)C1=C(NC2=CC=CC(=N2)C(F)(F)F)SC(=C1)C1=CC=CC=C1,CHEMBL3234883,NC(=O)c1cc(sc1Nc2cccc(n2)C(F)(F)F)c3ccccc3,=,891,nM,O60674,Tyrosine-protein kinase JAK2,24666646,Bioorg. Med. Chem. Lett.,2014,24,8,1968,363.36,4.74,96.25,0
COCCOC1=CC=C2NC3=NC=CC(=N3)C3=CC=CC(OCC\C=C\CN(C)CC1=C2)=C3,CHEMBL1945565,COCCOc1ccc2Nc3nccc(n3)c4cccc(OCC\C=C\CN(C)Cc1c2)c4,=,62,nM,O60674,Tyrosine-protein kinase JAK2,22148278,J. Med. Chem.,2012,55,1,169,446.54,4.59,68.74,0
COC1=CC(NC2=NC=C(C=C2[N+]([O-])=O)C(=O)NC2=CC(OC)=CC=C2)=CC=C1,CHEMBL3398127,COc1cccc(NC(=O)c2cnc(Nc3cccc(OC)c3)c(c2)[N+](=O)[O-])c1,=,8500,nM,O60674,Tyrosine-protein kinase JAK2,25650310,Bioorg. Med. Chem.,2015,23,5,985,394.38,3.41,118.3,0
CC1=CC=CC(NC2=C(C=C(S2)C2=CC=CC(Cl)=C2)C(N)=O)=N1,CHEMBL3234877,Cc1cccc(Nc2sc(cc2C(=O)N)c3cccc(Cl)c3)n1,=,312,nM,O60674,Tyrosine-protein kinase JAK2,24666646,Bioorg. Med. Chem. Lett.,2014,24,8,1968,343.83,4.31,96.25,0
C[C@@H](NC(=O)C1=CNC2=NC=C(N=C12)C1=NN(C)C2=CC=C(Cl)C=C12)C(=O)N1CC(C1)C#N,CHEMBL2376145,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)c3nn(C)c4ccc(Cl)cc34)C(=O)N5CC(C5)C#N,=,28,nM,O60674,Tyrosine-protein kinase JAK2,23540648,Bioorg. Med. Chem. Lett.,2013,23,9,2793,462.89,2.01,132.58,0
NC(=O)C1=CN=C2NC=CC2=C1NC1CCN(CC1)C1=CC=C(C=N1)C#N,CHEMBL3593771,NC(=O)c1cnc2[nH]ccc2c1NC3CCN(CC3)c4ccc(cn4)C#N,=,18,nM,O60674,Tyrosine-protein kinase JAK2,26071372,Bioorg. Med. Chem.,2015,23,15,4871,361.4,1.03,123.72,0
C[C@]1(N)CC[C@@H](NC2=C(C=NN3C=CC=C23)C(N)=O)C1(C)C,CHEMBL3359921,C[C@]1(N)CC[C@@H](Nc2c(cnn3cccc23)C(=O)N)C1(C)C,=,62,nM,O60674,Tyrosine-protein kinase JAK2,25453808,Bioorg. Med. Chem. Lett.,2014,24,24,5721,301.39,0.68,98.44,0
CNC1=NC=C(C(N)=O)C2=C1C1=C(N2)C=CC(F)=C1,CHEMBL1835015,CNc1ncc(C(=O)N)c2[nH]c3ccc(F)cc3c12,=,210,nM,O60674,Tyrosine-protein kinase JAK2,21942426,J. Med. Chem.,2011,54,20,7334,258.25,1.73,83.8,0
CCCNC1=NC=C(C(N)=O)C2=C1C1=C(N2)C=CC(F)=C1,CHEMBL1835016,CCCNc1ncc(C(=O)N)c2[nH]c3ccc(F)cc3c12,=,68,nM,O60674,Tyrosine-protein kinase JAK2,21942426,J. Med. Chem.,2011,54,20,7334,286.3,2.6,83.8,0
NC(=O)C1=CN=C(NC2CCC2)C2=C1NC1=C2C=C(F)C=C1,CHEMBL1835022,NC(=O)c1cnc(NC2CCC2)c3c4cc(F)ccc4[nH]c13,=,83,nM,O60674,Tyrosine-protein kinase JAK2,21942426,J. Med. Chem.,2011,54,20,7334,298.31,2.67,83.8,0
NC1=NN2C=CC=C(C2=N1)C1=CC=NC=C1,CHEMBL2062790,Nc1nc2c(cccn2n1)c3ccncc3,=,1406,nM,O60674,Tyrosine-protein kinase JAK2,22594690,J. Med. Chem.,2012,55,11,5243,211.22,0.77,69.09,0
CCN1C=C(C=N1)C1=CC=CC2=NC(NC3=CC=NC(CO)=C3)=NN12,CHEMBL2414531,CCn1cc(cn1)c2cccc3nc(Nc4ccnc(CO)c4)nn23,=,115,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,335.36,2.1,93.16,0
CC1=CC=C(Cl)C=C1C1=CC=C(N1)C1=CC=NC(N)=N1,CHEMBL3402476,Cc1ccc(Cl)cc1c2ccc([nH]2)c3ccnc(N)n3,=,972,nM,O60674,Tyrosine-protein kinase JAK2,25882525,Bioorg. Med. Chem.,2015,23,10,2387,284.74,4.12,67.59,0
CS(=O)(=O)N1CCC[C@@H](C1)NC(=O)NC1=CN=C2NC=CC2=N1,CHEMBL3335683,CS(=O)(=O)N1CCC[C@@H](C1)NC(=O)Nc2cnc3[nH]ccc3n2,=,101,nM,O60674,Tyrosine-protein kinase JAK2,25262541,Bioorg. Med. Chem. Lett.,2014,24,21,4969,338.39,-0.22,128.45,0
CC(C)CS(=O)(=O)N1CCC[C@@H](C1)NC(=O)NC1=CN=C2NC=CC2=N1,CHEMBL3335685,CC(C)CS(=O)(=O)N1CCC[C@@H](C1)NC(=O)Nc2cnc3[nH]ccc3n2,=,47,nM,O60674,Tyrosine-protein kinase JAK2,25262541,Bioorg. Med. Chem. Lett.,2014,24,21,4969,380.47,0.98,128.45,0
